fighter_id,fighter_name,fighter_nickname,fighter_height_cm,fighter_weight_lbs,fighter_reach_cm,fighter_stance,fighter_dob,fighter_w,fighter_l,fighter_d,fighter_nc_dq,fighter_url
636,Mario Sousa,Coracao Valente,190.5,185.0,200.66,Orthodox,1996-10-20,15,3,0,,http://ufcstats.com/fighter-details/72782745eb47161a
635,Manoel Sousa,Manumito,,155.0,,,1997-06-04,12,1,0,,http://ufcstats.com/fighter-details/5870c541798124ae
634,Bobby Southworth,,187.96,205.0,,Orthodox,1969-12-16,10,6,0,1.0,http://ufcstats.com/fighter-details/aee8eecfc4bfb1e7
633,Jacare Souza,,185.42,185.0,182.88,Orthodox,1979-12-07,26,10,0,1.0,http://ufcstats.com/fighter-details/7a703c565ccaa18f
632,Edimilson Souza,Kevin,182.88,145.0,187.96,Orthodox,1984-10-17,15,5,0,,http://ufcstats.com/fighter-details/6c7020b859c7a3ce
631,Livinha Souza,The Brazilian Gangsta,160.02,115.0,160.02,Orthodox,1991-03-11,14,4,0,,http://ufcstats.com/fighter-details/dab8cfbb6b1db10a
630,Bruno Souza,The Tiger,177.8,145.0,177.8,Orthodox,1996-03-07,10,3,0,,http://ufcstats.com/fighter-details/0e5c4e72237461bb
629,Ketlen Souza,Esquentadinha,160.02,115.0,160.02,Orthodox,1994-08-18,15,5,0,,http://ufcstats.com/fighter-details/8bd4200561c77a62
628,Heraldo Souza,Savage,180.34,185.0,185.42,Orthodox,1994-12-15,9,2,1,,http://ufcstats.com/fighter-details/22b43be04d7454d0
627,Charon Spain,,175.26,155.0,,,1988-03-11,14,26,0,,http://ufcstats.com/fighter-details/c278e8843b8abfec
626,Chris Spang,The Kiss,187.96,170.0,,Orthodox,1987-11-26,6,3,0,,http://ufcstats.com/fighter-details/411d012af19ecb59
625,Andreas Spang,Sweet Swede,185.42,185.0,,,1978-11-07,9,3,0,,http://ufcstats.com/fighter-details/b9eb5b4ed07d1525
624,Ryan Spann,Superman,195.58,205.0,200.66,Orthodox,1991-08-24,22,11,0,,http://ufcstats.com/fighter-details/a67f5afa8d6a1b80
623,Ron Sparks,The Monster,195.58,265.0,,,,8,3,0,,http://ufcstats.com/fighter-details/743fd9080892501d
622,Tommy Speer,,177.8,170.0,180.34,Orthodox,1984-08-20,21,7,0,,http://ufcstats.com/fighter-details/1411c630ba711b64
621,Patrick Speight,,185.42,170.0,,Orthodox,,7,3,0,,http://ufcstats.com/fighter-details/ae4650eb56ab6a11
620,Sean Spencer,Black Magic,177.8,170.0,187.96,Orthodox,1987-06-25,12,6,0,,http://ufcstats.com/fighter-details/ab850a77a0fa487d
619,Felicia Spencer,FeeNom,167.64,145.0,172.72,Orthodox,1990-11-29,9,3,0,,http://ufcstats.com/fighter-details/39d91e95949de3d9
618,Sam Spengler,The Ram,180.34,185.0,,Orthodox,,9,5,0,,http://ufcstats.com/fighter-details/221b2a3070c7ce3e
617,Nick Sperling,,,135.0,,,,3,4,0,,http://ufcstats.com/fighter-details/7d68f3bec89e08ec
616,Mario Sperry,Zen Machine,187.96,205.0,,Orthodox,1966-09-28,13,4,0,,http://ufcstats.com/fighter-details/5f2197acaba7d5ef
615,Eric Spicely,Zebrinha,185.42,185.0,185.42,Orthodox,1986-09-29,12,6,0,,http://ufcstats.com/fighter-details/b9664eae2ac75262
614,Waachiim Spiritwolf,Native Warrior,172.72,170.0,,,,12,13,1,2.0,http://ufcstats.com/fighter-details/71caa995674203aa
613,Daniel Spitz,,200.66,245.0,208.28,Orthodox,1990-07-31,6,3,0,,http://ufcstats.com/fighter-details/f86cb5f25d545e0e
612,Serghei Spivac,Polar Bear,190.5,260.0,198.12,Orthodox,1995-01-24,17,6,0,,http://ufcstats.com/fighter-details/e2f6b2769aaedd6c
611,Daniel Spohn,Dragon,193.04,205.0,200.66,Southpaw,1984-10-12,15,6,0,,http://ufcstats.com/fighter-details/87f3bbf52e6c9dc9
610,Pete Spratt,The Secret Weapon,175.26,170.0,,Orthodox,1971-01-09,25,23,0,,http://ufcstats.com/fighter-details/c3ea8deeba00462b
609,Austin Springer,,172.72,145.0,180.34,Orthodox,1987-05-12,12,4,0,,http://ufcstats.com/fighter-details/37cc294027f55e4d
608,Georges St-Pierre,Rush,180.34,185.0,193.04,Orthodox,1981-05-19,26,2,0,,http://ufcstats.com/fighter-details/6506c1d34da9c013
607,Bobby Stack,,175.26,155.0,,Orthodox,,8,3,0,,http://ufcstats.com/fighter-details/6436029b50a9c255
606,Andreas Stahl,Real Steel,180.34,170.0,,Orthodox,1988-05-20,10,4,0,,http://ufcstats.com/fighter-details/69a400af4420cd6a
605,Ron Stallings,The Choir Boy,187.96,170.0,190.5,Southpaw,1983-01-25,14,8,0,1.0,http://ufcstats.com/fighter-details/6dd758d34da8d254
604,Cody Stamann,The Spartan,167.64,135.0,162.56,Orthodox,1989-11-09,21,8,1,,http://ufcstats.com/fighter-details/bf7ad5628363eec9
603,Cristina Stanciu,Barbie,160.02,115.0,,Orthodox,1994-03-29,5,2,0,,http://ufcstats.com/fighter-details/175852708cb55776
602,Brian Stann,All American,185.42,205.0,187.96,Orthodox,1980-09-24,12,6,0,,http://ufcstats.com/fighter-details/579fcdfcabd23a7b
601,Josh Stansbury,The Sandman,187.96,205.0,187.96,Orthodox,1984-11-19,4,8,0,,http://ufcstats.com/fighter-details/30ea504870f8597b
600,Dion Staring,Soldier,185.42,235.0,,Orthodox,1978-06-09,35,14,0,,http://ufcstats.com/fighter-details/289a57039d742bfe
599,Lucas Stark,,,155.0,,,,1,5,0,,http://ufcstats.com/fighter-details/93e4754d0984c82f
598,Clifford Starks,,182.88,185.0,198.12,Orthodox,1981-04-25,13,3,0,,http://ufcstats.com/fighter-details/5abf827d62f98fee
597,Kalib Starnes,,190.5,185.0,187.96,Orthodox,1975-01-06,17,11,1,,http://ufcstats.com/fighter-details/c8136ab8aa32c974
596,Laureano Staropoli,Pepi,185.42,185.0,180.34,Orthodox,1993-02-27,9,5,0,,http://ufcstats.com/fighter-details/a12a8314adc1c1c9
595,Damian Stasiak,Webster,165.1,135.0,177.8,Orthodox,1990-02-20,10,6,0,,http://ufcstats.com/fighter-details/42a7e90605df3c8a
594,Adam Steele,,,170.0,,,,0,1,0,,http://ufcstats.com/fighter-details/16044bd8762cf794
593,Dominique Steele,Non-Stop Action-Packed,177.8,170.0,187.96,Orthodox,1988-01-27,14,9,0,,http://ufcstats.com/fighter-details/68c11c27d4d56572
592,Ricky Steele,The Karate Kid,175.26,135.0,187.96,Orthodox,1988-05-26,6,0,0,,http://ufcstats.com/fighter-details/09a6ed4ee97a5606
591,Kody Steele,,175.26,155.0,180.34,Orthodox,1995-04-21,7,1,0,,http://ufcstats.com/fighter-details/aebaa8cec15b083d
590,Eric Steenberg,,,155.0,,,1983-06-22,5,1,0,,http://ufcstats.com/fighter-details/377bc9dc0b2745f9
589,Steve Steinbeiss,The Hooligan,190.5,185.0,190.5,Orthodox,1981-05-05,9,4,0,,http://ufcstats.com/fighter-details/0b5b6876c2a4723f
588,Ray Steinbeiss,Ipswitch Cobra,180.34,170.0,,Orthodox,1979-09-12,14,7,0,,http://ufcstats.com/fighter-details/6000b5ae6c462142
587,Dmitri Stepanov,,190.5,217.0,,Orthodox,,0,1,0,,http://ufcstats.com/fighter-details/738acab0c6934dd8
586,Jeremy Stephens,Lil' Heathen,175.26,155.0,180.34,Orthodox,1986-05-25,28,20,0,1.0,http://ufcstats.com/fighter-details/18968f97ad34f15c
585,Aljamain Sterling,Funk Master,170.18,145.0,180.34,Orthodox,1989-07-31,24,5,0,,http://ufcstats.com/fighter-details/cb696ebfb6598724
584,Marc Stevens,,175.26,155.0,,,,21,10,0,,http://ufcstats.com/fighter-details/310c4d4b2b32796b
583,Joe Stevenson,Daddy,170.18,145.0,177.8,Orthodox,1982-06-15,33,16,0,,http://ufcstats.com/fighter-details/79899ecf62020f6d
582,Maia Stevenson,,162.56,115.0,157.48,Orthodox,1982-03-19,6,5,0,,http://ufcstats.com/fighter-details/2fee10d5cf86bfca
581,Luke Stewart,,180.34,170.0,,Orthodox,,6,3,0,,http://ufcstats.com/fighter-details/27b1a406ac171b19
580,Darren Stewart,The Dentist,182.88,205.0,187.96,Orthodox,1990-12-30,12,8,0,2.0,http://ufcstats.com/fighter-details/a17ad5a5048e8c3f
579,Kyle Stewart,Gunz Up,182.88,170.0,193.04,Orthodox,1989-01-31,11,3,0,,http://ufcstats.com/fighter-details/bb61823f76361297
578,Alex Stiebling,The Brazilian Killa,187.96,205.0,,Southpaw,,19,11,1,1.0,http://ufcstats.com/fighter-details/df5a77121ba84a5d
577,Tyler Stinson,The Evolution,190.5,170.0,,,1986-01-17,30,10,0,,http://ufcstats.com/fighter-details/2cf520143e76cd2e
576,Navajo Stirling,,193.04,205.0,200.66,Orthodox,1997-11-07,7,0,0,,http://ufcstats.com/fighter-details/b4b496ec2197ee3e
575,Dan Stittgen,The Anvil,185.42,170.0,,Orthodox,1980-11-17,12,5,0,,http://ufcstats.com/fighter-details/cc3147b49c7d7d92
574,Lazar Stojadinovic,The Bronx Bomber,170.18,145.0,172.72,Southpaw,1989-03-22,12,5,0,,http://ufcstats.com/fighter-details/4d25497994da569c
573,Denis Stojnic,,182.88,245.0,,Orthodox,1980-02-02,13,3,0,1.0,http://ufcstats.com/fighter-details/a421465acbe59c77
572,Julija Stoliarenko,,170.18,125.0,167.64,Orthodox,1993-04-08,11,9,2,,http://ufcstats.com/fighter-details/a78a87d8c2bbb1cb
571,Dustin Stoltzfus,,182.88,185.0,190.5,Orthodox,1991-11-15,16,7,0,,http://ufcstats.com/fighter-details/71505842fb6455c3
570,Niklas Stolze,Green Mask,185.42,155.0,187.96,Switch,1992-12-28,12,6,0,,http://ufcstats.com/fighter-details/62f7097c04311193
569,Ken Stone,,172.72,135.0,180.34,Southpaw,1982-10-08,11,4,0,,http://ufcstats.com/fighter-details/fbf0947399d14323
568,Ryan Stonitsch,,175.26,170.0,,Southpaw,1977-02-03,8,1,0,,http://ufcstats.com/fighter-details/8d477c3fbe001f9d
567,George Stork,,177.8,185.0,,,,7,9,0,,http://ufcstats.com/fighter-details/61dd409cb40d1a55
566,Rick Story,The Horror,175.26,170.0,180.34,Southpaw,1984-08-28,19,9,0,,http://ufcstats.com/fighter-details/5b5307450405abf0
565,Darko Stosic,,182.88,205.0,193.04,Orthodox,1992-02-09,13,4,0,,http://ufcstats.com/fighter-details/025f0b1b58fbad01
564,Greg Stott,Ranger,170.18,220.0,,Southpaw,,0,1,0,,http://ufcstats.com/fighter-details/91181b29be041f1c
563,Curtis Stout,,185.42,185.0,,Southpaw,1973-11-07,11,12,1,,http://ufcstats.com/fighter-details/e09dbbd5fe3f0fe2
562,Sam Stout,Hands of Stone,175.26,155.0,177.8,Orthodox,1984-04-23,20,12,1,,http://ufcstats.com/fighter-details/501b07aec9b8fc2d
561,Tim Stout,,180.34,185.0,,,1979-02-09,12,10,0,,http://ufcstats.com/fighter-details/e1a4568fec1fc24f
560,Jesse Strader,Sui Generis,170.18,135.0,177.8,Orthodox,1991-05-29,5,3,0,,http://ufcstats.com/fighter-details/8c39367b53eadf8a
559,Gennaro Strangis,,,,,,,0,1,0,,http://ufcstats.com/fighter-details/495add4fbede0a44
558,Dave Strasser,,177.8,170.0,,Orthodox,1969-07-13,25,8,0,,http://ufcstats.com/fighter-details/980b4e712489098e
557,Daniel Straus,,170.18,145.0,180.34,,1984-07-27,24,7,0,1.0,http://ufcstats.com/fighter-details/15347cd4cdf01b03
556,Gerald Strebendt,The Finishing Machine,175.26,155.0,,Orthodox,1979-03-01,9,7,0,,http://ufcstats.com/fighter-details/04f9fe830cf13482
555,Sean Strickland,,185.42,185.0,193.04,Orthodox,1991-02-27,29,7,0,,http://ufcstats.com/fighter-details/0d8011111be000b2
554,Mark Striegl,Mugen,172.72,145.0,177.8,Southpaw,1988-06-23,18,4,0,1.0,http://ufcstats.com/fighter-details/ef1182eb28c17d4e
553,Hans Stringer,,190.5,205.0,,Orthodox,1987-07-06,22,8,3,,http://ufcstats.com/fighter-details/523f6ad11dbe9b53
552,Stefan Struve,Skyscraper,210.82,265.0,213.36,Orthodox,1988-02-18,33,13,0,,http://ufcstats.com/fighter-details/ebc1f40e00e0c481
551,Josh Stuart,,175.26,160.0,,,,1,4,0,,http://ufcstats.com/fighter-details/601cf40c09090853
550,Mike Stumpf,,177.8,170.0,,,1986-08-01,11,4,0,,http://ufcstats.com/fighter-details/c0c36a5b3d5bbdd5
549,Kyle Sturgeon,,190.5,225.0,,Switch,,0,1,0,,http://ufcstats.com/fighter-details/d30415ec5e8783cd
548,Tatiana Suarez,,165.1,115.0,167.64,Southpaw,1990-12-19,11,1,0,,http://ufcstats.com/fighter-details/b08012bbe542592a
547,Masanori Suda,,175.26,183.0,,Orthodox,,22,11,3,,http://ufcstats.com/fighter-details/3a7513372f79c8c8
546,Genki Sudo,Neo-Samurai,175.26,155.0,,Orthodox,1978-03-08,15,4,2,,http://ufcstats.com/fighter-details/99dd0147dc4ef80c
545,Lucasz Sudolski,,193.04,205.0,190.5,Orthodox,1993-06-15,8,1,0,,http://ufcstats.com/fighter-details/b160e4f251283d70
544,Daisuke Sugie,Amazon,167.64,160.0,,Orthodox,,10,8,1,,http://ufcstats.com/fighter-details/8215e4fe24e8e81b
543,Takashi Sugiura,,180.34,225.0,,Southpaw,1970-05-31,1,3,0,,http://ufcstats.com/fighter-details/06c60fc2c8dcd7bd
542,Naho Sugiyuma,Sugi Rock,154.94,105.0,,,1978-02-03,12,5,0,,http://ufcstats.com/fighter-details/b205d4f2ff44bc89
541,,,175.26,135.0,167.64,Southpaw,2005-07-17,9,3,0,,http://ufcstats.com/fighter-details/1dd1a3aacde66f72
540,George Sullivan,The Silencer,182.88,170.0,185.42,Orthodox,1981-03-13,17,7,0,1.0,http://ufcstats.com/fighter-details/6c7e25571490aa3b
539,Amar Suloev,,175.26,183.0,,Orthodox,1976-07-01,24,7,0,,http://ufcstats.com/fighter-details/7aa88401f93ce836
538,Magomed Sultanakhmedov,,187.96,185.0,,Southpaw,,18,6,0,,http://ufcstats.com/fighter-details/fe1fdc6be470f773
537,Justin Sumter,,187.96,185.0,203.2,Southpaw,1989-11-16,7,3,0,,http://ufcstats.com/fighter-details/31f9a1f56cbb6ac5
536,,The Tibetan Eagle,172.72,125.0,182.88,Southpaw,1996-01-20,17,7,0,,http://ufcstats.com/fighter-details/3cf18e01cb6cbde3
535,Rama Supandhi,Hellboy,165.1,125.0,167.64,Southpaw,1991-11-07,8,4,0,,http://ufcstats.com/fighter-details/6d537248fe7cccf1
534,Aji Susilo,,177.8,155.0,,,,6,4,0,,http://ufcstats.com/fighter-details/22af3546bd967280
533,Jason Suttie,Nobunaga,182.88,210.0,,Orthodox,1973-08-07,0,1,0,,http://ufcstats.com/fighter-details/cc5834a495d1ea08
532,Joel Sutton,,180.34,205.0,,Orthodox,,2,4,1,,http://ufcstats.com/fighter-details/a6a9ab5a824e8f66
531,Chad Sutton,,185.42,185.0,,,1982-08-07,2,2,0,,http://ufcstats.com/fighter-details/556347e2b0e33979
530,Danilo Suzart,,182.88,260.0,,Orthodox,1991-12-04,9,2,0,,http://ufcstats.com/fighter-details/3d99e5aa85d7576a
529,Martin Svensson,,185.42,155.0,,,1985-04-25,15,6,0,,http://ufcstats.com/fighter-details/bcad7223af3c19da
528,Daniel Swain,,175.26,145.0,177.8,Orthodox,1991-01-30,20,10,1,,http://ufcstats.com/fighter-details/cc39185f2d7d89e4
527,Cub Swanson,,172.72,145.0,177.8,Orthodox,1983-11-02,30,14,0,,http://ufcstats.com/fighter-details/d247691a6c0e9034
526,Mike Swick,Quick,185.42,170.0,195.58,Orthodox,1979-06-19,15,6,0,,http://ufcstats.com/fighter-details/9fe85152f351e737
525,Floyd Sword,,182.88,185.0,,Orthodox,1976-08-24,12,3,0,,http://ufcstats.com/fighter-details/5330fe7e4c3af81c
524,Oumar Sy,,193.04,205.0,210.82,Orthodox,1995-11-21,11,1,0,,http://ufcstats.com/fighter-details/46e2011d92463b7e
523,Klaudia Sygula,,172.72,135.0,175.26,Orthodox,1998-12-30,7,2,0,,http://ufcstats.com/fighter-details/9f5e3c20ce40b344
522,Bentley Syler,Bolivia,162.56,125.0,,Orthodox,1982-12-22,5,1,0,,http://ufcstats.com/fighter-details/abd2109bc4cb0291
521,Kevin Syler,El Nino Bala,175.26,155.0,180.34,Switch,1993-07-29,10,1,0,,http://ufcstats.com/fighter-details/9094a881a7513de3
520,Leo Sylvest,Lethal,180.34,205.0,,Orthodox,1973-09-03,10,16,0,,http://ufcstats.com/fighter-details/58a36b4ccf5dc30e
519,Tony Sylvester,,185.42,225.0,,Southpaw,1978-01-27,11,3,0,,http://ufcstats.com/fighter-details/87b7df65c30008c4
518,Tim Sylvia,The Maine-iac,203.2,265.0,203.2,Orthodox,1976-03-05,31,10,0,1.0,http://ufcstats.com/fighter-details/2a542ee8a8b83559
517,Kevin Szaflarski,,195.58,260.0,195.58,Orthodox,1994-12-30,11,2,0,,http://ufcstats.com/fighter-details/d2d05dda5f887f87
516,Sebastian Szalay,Seb,167.64,145.0,167.64,Orthodox,1994-02-03,9,1,0,,http://ufcstats.com/fighter-details/f201f21cf2c79eb2
515,Bartosz Szewczyk,,193.04,205.0,185.42,Orthodox,1997-09-18,8,3,1,,http://ufcstats.com/fighter-details/224050896306f00c
514,Osamu Tachihikari,,195.58,300.0,,Orthodox,,0,4,0,,http://ufcstats.com/fighter-details/e7bc606d269896aa
513,Amber Tackett,,,115.0,,,,1,3,0,,http://ufcstats.com/fighter-details/bb01bc3c57f39b04
512,Eugenio Tadeu,,172.72,160.0,,Orthodox,,2,3,0,1.0,http://ufcstats.com/fighter-details/f70144caea5c4c80
511,Albert Tadevosyan,Albeezy,,170.0,,,1992-04-12,13,3,1,,http://ufcstats.com/fighter-details/6751b11102b6adfe
510,Justin Tafa,Bad Man,182.88,264.0,187.96,Southpaw,1993-12-13,7,5,0,1.0,http://ufcstats.com/fighter-details/e13abac8089a801a
509,Junior Tafa,The Juggernaut,190.5,205.0,190.5,Orthodox,1996-09-21,6,4,0,,http://ufcstats.com/fighter-details/c15fa95b9a12fde4
508,Khalid Taha,The Warrior,165.1,135.0,175.26,Orthodox,1992-02-15,13,5,0,1.0,http://ufcstats.com/fighter-details/b4537562f88ac582
507,Joe Taimanglo,The Juggernaut,162.56,135.0,,,1984-06-27,23,7,1,,http://ufcstats.com/fighter-details/9bf126927843e184
506,Tatsuro Taira,,170.18,125.0,177.8,Orthodox,2000-01-27,16,1,0,,http://ufcstats.com/fighter-details/4461d7e47375a895
505,Mairbek Taisumov,Beckan,175.26,155.0,185.42,Orthodox,1988-08-08,27,6,0,,http://ufcstats.com/fighter-details/8f5c8850b2484173
504,Nobuhiko Takada,,182.88,220.0,,Southpaw,1962-04-12,2,6,2,,http://ufcstats.com/fighter-details/a25b71fe5e31fa97
503,Yoshiki Takahashi,Kazuo,180.34,199.0,,Southpaw,1969-03-13,30,27,3,1.0,http://ufcstats.com/fighter-details/6420efac0578988b
502,Yoko Takahashi,,172.72,150.0,,,1973-04-20,15,12,2,,http://ufcstats.com/fighter-details/01f86e2d604e2f3c
501,Daiju Takase,,182.88,170.0,,Southpaw,1978-04-20,12,15,2,,http://ufcstats.com/fighter-details/4f74c8be51db8a37
500,Hiroyuki Takaya,Streetfight Bancho,167.64,139.0,,Orthodox,1977-06-10,21,14,2,,http://ufcstats.com/fighter-details/0d16bdb7d32e88e9
499,Yoshihiro Takayama,,195.58,280.0,,Orthodox,1968-09-19,1,4,0,,http://ufcstats.com/fighter-details/d856a0080ac09ed7
498,Makoto Takimoto,,170.18,205.0,,Southpaw,1979-12-08,6,5,0,,http://ufcstats.com/fighter-details/a7724f51e32e763e
497,Oleg Taktarov,The Russian Bear,182.88,210.0,,Orthodox,1967-08-26,17,5,2,,http://ufcstats.com/fighter-details/1dc56b59cb28425d
496,Payton Talbott,,177.8,135.0,177.8,Switch,1998-09-09,10,1,0,,http://ufcstats.com/fighter-details/6e743a33d56bdaa4
495,Nordine Taleb,,185.42,170.0,187.96,Orthodox,1981-06-10,15,7,0,,http://ufcstats.com/fighter-details/49858bf46dabf6fb
494,Murtaza Talha,,182.88,185.0,187.96,Orthodox,1996-07-10,6,1,0,,http://ufcstats.com/fighter-details/6aab5c20395ee722
493,Tsuyoshi Tamakairiki,,182.88,220.0,,Orthodox,,0,3,0,,http://ufcstats.com/fighter-details/eaa0a728cc91ef60
492,Eli Tamez,Tomahawk,170.18,135.0,,,1985-08-22,10,0,0,,http://ufcstats.com/fighter-details/bfd4d50591033a1f
491,Kiyoshi Tamura,,180.34,185.0,,Southpaw,1969-12-17,32,13,3,,http://ufcstats.com/fighter-details/30e8b4505f5ccf92
490,Akitoshi Tamura,The Ironman,175.26,135.0,177.8,Orthodox,1980-05-31,21,18,2,,http://ufcstats.com/fighter-details/c95fbc085e17a532
489,Issei Tamura,,165.1,135.0,160.02,Orthodox,1984-03-12,10,8,0,,http://ufcstats.com/fighter-details/57bf89d42364d39e
488,Jason Tan,,177.8,170.0,,Orthodox,1981-12-17,5,3,0,,http://ufcstats.com/fighter-details/ad3041e61896b975
487,Akihito Tanaka,Kinniku Mantaro,,,,Southpaw,,2,2,0,,http://ufcstats.com/fighter-details/1bf49bf829964144
486,Michinori Tanaka,,165.1,135.0,170.18,Orthodox,1990-10-04,11,3,0,,http://ufcstats.com/fighter-details/64788ee44b062ded
485,Evan Tanner,,182.88,185.0,187.96,Orthodox,1971-02-11,32,8,0,,http://ufcstats.com/fighter-details/8f2d9ee27f206f1f
484,Kasey Tanner,,170.18,135.0,175.26,Orthodox,1992-01-11,6,1,0,,http://ufcstats.com/fighter-details/078b732efa497f49
483,Otari Tanzilovi,,177.8,135.0,177.8,Orthodox,1998-04-09,9,1,0,,http://ufcstats.com/fighter-details/b9124c308671e303
482,Manny Tapia,The Mangler,165.1,135.0,170.18,Orthodox,1981-03-14,12,14,1,,http://ufcstats.com/fighter-details/0eec866a077889f0
481,Gary Tapusoa,,170.18,185.0,,,,8,3,0,,http://ufcstats.com/fighter-details/37ac9e0f4fc86171
480,Miesha Tate,Cupcake,167.64,135.0,165.1,Orthodox,1986-08-18,20,10,0,,http://ufcstats.com/fighter-details/b96619b3acd7d9da
479,Aaron Tau,Tauzemup,162.56,125.0,167.64,Switch,1993-08-21,10,1,0,,http://ufcstats.com/fighter-details/7abf7f8778472b7b
478,Deividas Taurosevicius,,175.26,145.0,172.72,Southpaw,1977-08-28,17,5,0,,http://ufcstats.com/fighter-details/ef927e4fe2117ab8
477,Thiago Tavares,,170.18,145.0,177.8,Orthodox,1984-11-08,21,7,1,,http://ufcstats.com/fighter-details/8a59d346dc976a10
476,Jeremy Tavares,,,135.0,,,,1,6,0,,http://ufcstats.com/fighter-details/681d07e328798ec0
475,Brad Tavares,,185.42,185.0,187.96,Orthodox,1987-12-21,21,11,0,,http://ufcstats.com/fighter-details/0c6d9ea8306c029e
474,Ramon Taveras,The Savage,172.72,135.0,177.8,Southpaw,1994-01-09,10,3,0,,http://ufcstats.com/fighter-details/c5ccd878231c5407
473,Paul Taylor,Relentless,182.88,155.0,182.88,Orthodox,1979-12-15,11,6,1,1.0,http://ufcstats.com/fighter-details/9b74de674c355425
472,Jesse Taylor,JT Money,182.88,170.0,185.42,Orthodox,1983-01-02,31,15,0,,http://ufcstats.com/fighter-details/dd992d569aaebee6
471,Torrance Taylor,,170.18,155.0,,,,13,8,1,,http://ufcstats.com/fighter-details/88e53ec16b801740
470,Louis Taylor,Handgunz,180.34,185.0,,Orthodox,1979-05-12,13,4,0,,http://ufcstats.com/fighter-details/49bddfee9ed54cf3
469,Anthony Taylor,Pretty Boy,170.18,145.0,,,,1,3,0,,http://ufcstats.com/fighter-details/637a4d8825464c62
468,Danielle Taylor,Dynamite,152.4,115.0,152.4,Orthodox,1989-10-25,9,4,0,,http://ufcstats.com/fighter-details/b76c6268dc1d3c05
467,J.T Taylor,The Outlaw,177.8,,,,,7,7,0,,http://ufcstats.com/fighter-details/17c6e35e4da505b0
466,James Te Huna,,187.96,185.0,190.5,Orthodox,1981-09-29,16,9,0,,http://ufcstats.com/fighter-details/f5431394fb284bb9
465,Cam Teague,Chaos,177.8,145.0,175.26,Orthodox,1998-02-13,7,1,0,,http://ufcstats.com/fighter-details/b47c9ea5f2895d6e
464,Shawn Teed,,195.58,265.0,,Orthodox,1992-02-13,5,2,0,,http://ufcstats.com/fighter-details/5bb70ebd65075c5c
463,Glover Teixeira,,187.96,205.0,193.04,Orthodox,1979-10-28,33,9,0,,http://ufcstats.com/fighter-details/7ff97850e8c32bda
462,John Teixeira,Macapa,170.18,145.0,,Orthodox,1986-11-18,21,2,2,,http://ufcstats.com/fighter-details/86061eaba822bfea
461,Ewerton Teixeira,,185.42,242.0,,,1982-02-13,3,1,0,,http://ufcstats.com/fighter-details/de9e331b3e6bae70
460,Tallison Teixeira,Xicao,200.66,258.0,210.82,Orthodox,1999-12-07,8,1,0,,http://ufcstats.com/fighter-details/17923f676f100e16
459,Tra Telligman,Trauma,187.96,233.0,,Orthodox,1965-02-07,7,5,1,,http://ufcstats.com/fighter-details/1dab0d1d81dd06db
458,Ramazan Temirov,Temurlan,162.56,125.0,160.02,Orthodox,1997-01-31,19,3,0,,http://ufcstats.com/fighter-details/7d0a1968b38ca439
457,Taneisha Tennant,Triple Threat,170.18,145.0,177.8,Orthodox,1989-06-15,5,1,0,,http://ufcstats.com/fighter-details/87911d22a79d3203
456,Herman Terrado,,,170.0,,,,15,3,1,,http://ufcstats.com/fighter-details/61d6368013f8637f
455,Dave Terrel,The Bionic,172.72,170.0,,Southpaw,1978-05-10,7,7,0,,http://ufcstats.com/fighter-details/b9aa0024f295609e
454,David Terrell,The Soul Assassin,185.42,185.0,,Southpaw,1978-01-09,6,2,0,,http://ufcstats.com/fighter-details/4123fd4dcc1fe937
453,James Terry,Intensity,177.8,170.0,,Orthodox,1981-03-16,19,9,0,,http://ufcstats.com/fighter-details/5befa793316d3469
452,Jeff Terry,,187.96,205.0,,,,2,3,0,,http://ufcstats.com/fighter-details/60f86c449cd31e23
